"Id"	"Accession"	"Gene_name"	"Identification_type_36"	"Identification_type_38"	"Identification_type_40"	"Identification_type_61"	"Identification_type_63"	"Identification_type_65"	"Specific_peptides"	"Intensity_36"	"Intensity_38"	"Intensity_40"	"Intensity_61"	"Intensity_63"	"Intensity_65"
6131	"SNU13_YEAST"	"SNU13"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	36	6097155.5	6416055.5	6048457	6737875	6893323.5	6725157
6526	"YO021_YEAST"	"YOR021C"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	45	2470129.5	2492721.25	2332228.5	2728331.5	2834774	2767910.25
6540	"AMPM1_YEAST"	"MAP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	15	405042.88	479925.72	412212.56	468118.06	352578.5	556049.19
6046	"RL26A_YEAST"	"RPL26A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	8	471006.25	467537.44	NA	573683.19	593028.19	753011.5
6681	"SVF1_YEAST"	"SVF1"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	13	1129833.62	1152766.5	1283585.62	1684218	1337536	1408902.88
6074	"ARP2_YEAST"	"ARP2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	22	1695277.38	1811083.25	1596514.38	1909663.25	1974457.38	1965724.62
6246	"ODP2_YEAST"	"LAT1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	24	5185485	5092662	4918961.5	6132604	6075912.5	6015051.5
6043	"RL31A_YEAST"	"RPL31A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	45	15876375	14744469	14103104	17569252	17868554	19777350
6708	"YPT52_YEAST"	"YPT52"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	600763.44	512251.22	437552.97	238523.27	245557.05	220333.75
6635	"CYB2_YEAST"	"CYB2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	23	3698760.75	3410179	3506885.75	3868362.5	4271310	3960675.5
6154	"IMA2_YEAST"	"IMA2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	384679.66	404678.91	352727.06	581917.81	395895.19	443299.09
5995	"CWP1_YEAST"	"CWP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	16	1389421.38	1373126.12	1369908.38	1661118.62	1824512.62	1658601.5
6485	"IF2A_YEAST"	"SUI2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	33	5169072.5	5403500.5	5187526	6416285	6110144	5895577
6613	"TBCA_YEAST"	"RBL2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	8	817167.62	738733	763311.62	1224323.88	1061117	1063563.88
6019	"CRG1_YEAST"	"CRG1"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	19	3461777.75	3293252.5	3435397.25	4146771	3918772.25	3834516
6354	"KPR5_YEAST"	"PRS5"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	6	458418.34	417501.66	368073.84	665335.88	424042.94	503570.28
6366	"CBPY_YEAST"	"PRC1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	28	3616524.5	3677336.25	3784047.75	5171151.5	4788434	4647927
6508	"KES1_YEAST"	"KES1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	35	544447.75	539072	662074.31	1125710.75	1032215.94	1132707.75
6542	"RS29B_YEAST"	"RPS29B"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	2815326.25	3096942	2836508.75	5855465.5	6779090.5	6833020.5
6795	"VATH_YEAST"	"VMA13"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	11	1632913.88	1813524.38	1685519.38	1897853.38	2049752	1798668.12
6302	"MCK1_YEAST"	"MCK1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	5	1572276	1662730.5	1499593	1800121.88	1966312.25	1951855
6085	"ADT3_YEAST"	"AAC3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	2416474.75	2716868.75	2695183	3557502.5	3061029.25	2976544.5
6048	"MTCU1_YEAST"	"CUP1-1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	30	5046310.5	4609691	4579572.5	4717966	4618178.5	4596111.5
6476	"ARP3_YEAST"	"ARP3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	31	9384996	9210369	8576826	10598984	10677721	10715321
6423	"GCY_YEAST"	"GCY1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	20	2000432.12	2025289.75	1939493.62	2240835.25	2198444	2176358.25
6322	"MIC14_YEAST"	"MIC14"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	3	1188467.62	1534303.25	1281726.88	1323119	1223698.75	1394752
6646	"AIP1_YEAST"	"AIP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	1180700.38	1118107.75	1032394.75	1296515	1221527.88	1165489
6093	"UPP_YEAST"	"FUR1"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	16	3856973	4256605	3648057.5	5582198.5	5880422.5	5446125
6543	"RS29A_YEAST"	"RPS29A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	1579374.75	1426097.25	1442183.25	2385634.5	2762892	3421272.5
6504	"PANE_YEAST"	"PAN5"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	8	1160451.25	948326.44	1046250.56	1267175.75	1159365.38	1186230.5
6229	"RL30_YEAST"	"RPL30"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	25	5005276	4797129	5371183	8974426	8315977	9474565
6464	"CAPZB_YEAST"	"CAP2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	13	1092846.75	913893.19	1088525.38	1107034.38	1160907.38	972566.5
6317	"CSK22_YEAST"	"CKA2"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	13	734133.38	837383.94	839816.69	1091511.5	1106869.12	856657.44
6605	"IST2_YEAST"	"IST2"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	181311	257847.2	250408.05	293581.38	338671.94	265263.88
6454	"PSB2_YEAST"	"PRE1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	23	1530157.38	1452722.88	1576296.75	1601724.88	1603419.62	1665604.62
6255	"SOL3_YEAS1"	"SOL3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	44	3461013.25	3300592.5	3370941.25	4136496.25	3730851.25	3784421
6347	"SEC4_YEAST"	"SEC4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	39	3034637.75	3288838	3246041.75	3921769	4026779.25	3595560.75
6004	"NHP6B_YEAST"	"NHP6B"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	1498805.88	1513790.38	1310711.75	1614998.75	1696751.62	1338946.62
6140	"YRA1_YEAST"	"YRA1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	35	2505193.25	2824369	2453909	3176510.75	3136693.5	3096056.5
6528	"IWS1_YEAST"	"SPN1"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	5	494535.38	454835.81	405879.28	494325.97	458216.22	409253.91
6460	"RLA3_YEAST"	"RPP1B"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	18	4074900.75	4218722.5	4199895	5578630	5027711	5368882.5
6381	"GAS1_YEAST"	"GAS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	56	2052413.5	1893189.62	1796546.25	1978046	2043129.12	2189764
6352	"RPN10_YEAST"	"RPN10"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	10	575484	563592.69	611868.25	782421.88	850750.62	850166.12
6754	"CLC1_YEAST"	"CLC1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	1025897.62	965274.56	1108911.25	1305534.25	1078749	1247238.75
6514	"2AAA_YEAST"	"TPD3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	8	1558424.62	1865223.5	1577141.75	1878535.25	1883231.12	1822738
6409	"SBA1_YEAST"	"SBA1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	20	7930464	8601425	7978088.5	9429206	9519902	9043574
6699	"AMPD_YEAST"	"AMD1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	454040	519478.47	667859.5	575950.38	492763.06	616546.94
6790	"EIF2A_YEAST"	"YGR054W"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	813165.81	798963.31	738183.69	958077.94	1117757.25	1303858.88
6007	"PPB_YEAST"	"PHO8"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	2118756.25	2140870	2477995	3723577.5	4101067.25	3889527.5
6541	"COX6_YEAST"	"COX6"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	19	2401597.25	2201958.5	2173663.75	3312523	2762125.5	2783493
6788	"PSA1_YEAST"	"PRE5"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	15	2250889.75	2203802.25	2151368.25	2581447	2495111.5	2346496
6684	"YHI9_YEAST"	"YHI9"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	31	1646385.5	1821819.12	1586690.5	2022111.5	2069860.5	2374401.5
6027	"UBX1_YEAST"	"SHP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	6	691000.56	774127.81	696859.06	739602.12	1102578.75	716701.25
6361	"YMN1_YEAST"	"YML131W"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	3044638	2947825	2597242.75	2648710.25	3264527.25	3260355
6012	"RPN7_YEAST"	"RPN7"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	27	542614.44	749951.88	609140.56	746721.88	657120.94	621372
6619	"PSA3_YEAST"	"PRE10"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	1005458.5	997376.25	1269807.12	1047103.38	1080742	1078772.5
6280	"URA7_YEAST"	"URA7"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	314195.22	292318.62	282258.72	440483.34	346060.31	372847.72
6511	"PYRC_YEAST"	"URA4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	39	1741736	1492398.12	1789757.75	2143340.25	2308496.5	2430960.75
6448	"TAE2_YEAST"	"TAE2"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	8	666742.5	810345.31	738960.12	833378.75	831550	839231.5
6804	"B2MG_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	33	1280355.88	1148166.12	872550.88	17804566	18171780	19069908
6370	"PUR92_YEAST"	"ADE17"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	1	204000.28	111392.39	193567.09	298086.34	208151.61	291328.59
6551	"YEY6_YEAST"	"YER156C"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	22	2160835.5	2457746.5	2214652.25	3065696.5	2806634.5	2702945.25
6130	"TAL2_YEAST"	"NQM1"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	2	731389.12	596231.88	729674.88	824252.69	738270.38	680119.25
6475	"ARGD_YEAST"	"ARG8"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	8	419969.38	318169.19	269811.47	368187.88	358399.69	539679.69
6029	"UTH1_YEAS1"	"UTH1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	16	3608170.75	3716047.5	3637026.25	3390544.5	3414813.75	3353232
6814	"ATPF_YEAST"	"ATP4"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	20	36667.51	41216.3	3091859	107931.78	8122168	231595.2
6772	"TAF14_YEAST"	"TAF14"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	3	295532.66	291142.78	320840.38	348959	412831.75	352328.84
6539	"ARB1_YEAST"	"ARB1"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	732639.44	663973.38	620470	1093392.62	744271.19	578345.69
6209	"TCPA_YEAST"	"TCP1"	"By matching"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	4	1713409	1511623.12	1547522.5	1915257.75	1869084.25	1392437.62
6374	"CYC7_YEAST"	"CYC7"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	3	370382.31	360686.59	375017.38	691681.56	809270.5	834597.25
6212	"RS10A_YEAST"	"RPS10A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	31	8916786	9328719	8380205.5	12464040	11238533	11972298
6447	"RPN8_YEAST"	"RPN8"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	7	1783439.62	1985920.25	2047653.88	2277075.25	2529162.75	1976369.25
6811	"SSBP1_YEAST"	"SBP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	22	6314124.5	5577147.5	6226561.5	6914736.5	6138699	6342906
6271	"SYWC_YEAST"	"WRS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	4	1245413	101759.52	2030471.75	1927357.38	2450005.5	638659.5
5987	"TMA20_YEAST"	"TMA20"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	44	1909627.5	1714361.62	1761899.12	2191338	2051090.88	1960331.62
6581	"NCL1_YEAST"	"NCL1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	501807.31	400479.59	445784.69	660209.5	641464.56	538780.62
6695	"MGDP1_YEAST"	"YER134C"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By matching"	2	374851.5	370603.03	321463	360072.62	308080.19	287074.03
6777	"IL8_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	32	641924.56	748962.81	641874.31	8423292	8351461.5	9233017
6721	"SEC24_YEAST"	"SEC24"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	787963.25	758712.94	886941.31	1039082.19	922344.94	1015169.44
6583	"SYC_YEAST"	"YNL247W"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	5	2183138.5	1738274.12	1744850.62	1880824.25	1990777.88	1850879
6698	"YPT1_YEAST"	"YPT1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	17	2516420.5	2258420	2233105.75	2728328	2750705.75	2667429.25
6590	"GLGB_YEAST"	"GLC3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	29	2882306.25	3062774	3195365	3550775.25	3300438.5	3135841.5
6094	"HPRT_YEAST"	"HPT1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	1088526.75	998294.81	1053224.62	997455.81	981262.69	785164
6746	"PHO88_YEAST"	"PHO88"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	6	994630.31	938105.62	947959.81	1272870	1294115.88	1193144.25
6737	"ATP14_YEAST"	"ATP14"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	17	414407.69	456447.62	358158.41	566147.88	593176	543201.44
5994	"ERV14_YEAST"	"ERV14"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	958356.62	721031.19	1058470.38	1018734.88	1017168.12	939456.12
6574	"SHB17_YEAST"	"SHB17"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	23	1725459.25	1568058.5	1923613.25	2149356.75	2380598	1853632.38
6846	"PRS8_YEAST"	"RPT6"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	23	3116496.5	3172981	2955020.25	3871916.25	3531928.25	3440053.25
6245	"CAF20_YEAS7"	"CAF20"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	4	860689.81	670290.06	716407	850819.19	827288.12	795517.19
6152	"CAPZA_YEAST"	"CAP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	13	953776.81	888123.62	832431.44	1179223.5	1075220.88	962667
6310	"SNZ1_YEAST"	"SNZ1"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	2	170250.48	213803.22	165194.62	295430.41	253674.5	334963.09
6494	"AK_YEAST"	"HOM3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	14	1984163.88	2312870.25	2207034.75	2549881.25	2434621.5	2484154.25
6837	"RTN2_YEAST"	"RTN2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	18	1886061.12	1829069.5	1891177.62	2117083.5	2000078.88	1881763.62
6144	"YB085_YEAST"	"YBR085C-A"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	7	1085861.5	1037556.62	1005964.88	1283810	1103371.12	1173266.88
6728	"ARPC4_YEAST"	"ARC19"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	40	1834638.62	1907633.38	1850735.5	2288811	2201252.25	2099579.75
6729	"PSB6_YEAST"	"PRE3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	9	1803823.12	1669766	1636150	2142363.75	1976491.25	2050935
6413	"CCS1_YEAST"	"CCS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	1499120	1745693	1532909.88	2188567	2083386.25	2279945
6830	"COX12_YEAST"	"COX12"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	2420853	2420745.5	2357106.25	2677442	2590320.75	2470995.5
6610	"PDX3_YEAST"	"PDX3"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	5	1128871.12	1221520	957585.88	1337820.88	1123504.75	1068975.62
6036	"ADH3_YEAST"	"ADH3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	11	3849998	4064700.5	4186654	5206643	4655738.5	4659980
6115	"MSC1_YEAST"	"MSC1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	17	1199094.75	1378705.12	1127992	1182838.25	1063541.25	1206685.5
6687	"ACPM_YEAST"	"ACP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	20	875791.25	991515.94	895487	1074975.62	1073888.75	919720.12
6603	"DDI1_YEAST"	"DDI1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	884873.69	790044.31	837987.94	1112998.5	960144.06	1084151
6719	"RISA_YEAST"	"RIB5"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	8	794752.38	691264.56	581745.56	681786.38	678720.19	578278.94
6629	"GGA2_YEAST"	"GGA2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	7	862935.62	921931.69	801132.94	878335.88	976407.75	1113803.62
6620	"CPYI_YEAST"	"TFS1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	16	2741027.25	2871196	2680030.5	3359470	2779769.75	2861644.75
6570	"HSP42_YEAST"	"HSP42"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	21	359791.56	352951.59	363594.78	736934.88	661302.31	602989.12
6443	"TPS3_YEAST"	"TPS3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	27	850303.94	842328.69	866258.81	862424.38	797895.38	1072614.25
6709	"VPS21_YEAST"	"VPS21"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	1	743484.44	962812.56	359047.72	548727.06	647707.25	778904.44
6297	"RFA3_YEAST"	"RFA3"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	4	549075.56	574656.44	498530.53	533492.56	489112.06	470028.28
6525	"LEUC_YEAST"	"LEU1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	32	1732500.38	1699225.12	1698784.5	2122422	2308183.75	2071758.62
6418	"COX5A_YEAST"	"COX5A"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	2	387749.94	494283.41	464487.84	411254.31	543962.5	459514.38
6836	"DCS2_YEAST"	"DCS2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	15	1072753.5	945853.38	853748.31	1142612.5	1210091.88	1244423
5997	"ARPC1_YEAST"	"ARC40"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	44	2161176.75	2168213.75	2262801.25	3204660.75	2827423	2543861.75
6637	"HSP30_YEAST"	"HSP30"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	4	657332.69	602749.94	629555.62	779758.69	842930.69	808980.44
6654	"IMA1_YEAST"	"SRP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	5	1356621.88	1327583.62	1212754.38	1518104	1629434.38	1243676
6287	"PRS6B_YEAST"	"RPT3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	1	536350.62	748146.56	555308.75	768239.56	498361.75	613448.38
6685	"KPR3_YEAST"	"PRS3"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	12	1142614	1039864.25	871635	1406266.75	1452638.25	1292710.62
6645	"HCH1_YEAST"	"HCH1"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	3	1373091.5	1396515.75	1374798.38	1914646.25	1917381.62	1738148.25
6556	"GIS2_YEAST"	"GIS2"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	10	647824.44	733830.19	685804.88	1460180.75	1325594.38	1714633.88
6832	"EGF_HUMAN_UPS"	NA	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	9	428738.28	470564.38	398052.94	3650937.5	4077237.25	3473026.25
6155	"MAL12_YEAST"	"MAL12"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	72357.05	76796.77	71366.45	131895.23	168818.17	192134.42
6146	"ERG28_YEAST"	"ERG28"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	"By MS/MS"	5	157961.95	123627.7	176320.59	319763.5	313084.91	404852.97
6630	"RFA1_YEAST"	"RFA1"	"By matching"	"By MS/MS"	"By matching"	"By matching"	"By matching"	"By matching"	1	275858.03	351254.03	308071.44	306959.47	285057.56	254647.58
6385	"MNP1_YEAST"	"MNP1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By matching"	6	907954.69	995084.38	1059675.88	964553.5	1034357.94	1111065.75
6614	"IF2B_YEAST"	"SUI3"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	"By MS/MS"	14	1319837.38	1396939.75	1172445.25	1303548.88	1075523.62	1305904.75
6184	"PPZ1_YEAST"	"PPZ1"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By matching"	"By matching"	"By MS/MS"	7	3474835	3378731.25	3378137	3942324.5	3849068	3653528.75
6690	"COPD_YEAST"	"RET2"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	"By MS/MS"	13	2513058.25	2796168	2408267	2815820.75	2806049.75	2913833.25
6757	"HEM2_YEAST"	"HEM2"	"By matching"	"By matching"	"By matching"	"By matching"	"By matching"	"By MS/MS"	1	340658.56	444830.34	346039.34	450207.84	413419.72	337883.66
6293	"YIK8_YEAST"	"YIL108W"	"By MS/MS"	"By matching"	"By MS/MS"	"By matching"	"By MS/MS"	"By MS/MS"	3	405135.62	362288.53	390241.78	525485.5	602232.44	546026.38
