Accession	Label	Id	Gene_name	Identification_type_36	Identification_type_38	Identification_type_40	Identification_type_61	Identification_type_63	Identification_type_65	Specific_peptides	Intensity_36	Intensity_38	Intensity_40	Intensity_61	Intensity_63	Intensity_65	Intensity_38_ratio_Intensity_36	Intensity_40_ratio_Intensity_36	Intensity_61_ratio_Intensity_36	Intensity_63_ratio_Intensity_36	Intensity_65_ratio_Intensity_36	Intensity_36_norm	Intensity_38_norm	Intensity_40_norm	Intensity_61_norm	Intensity_63_norm	Intensity_65_norm	S1_G1_mean	S2_G1_mean	S3_G1_mean	S1_G2_mean	S2_G2_mean	S3_G2_mean	S1_G1_identification_type	S2_G1_identification_type	S3_G1_identification_type	S1_G2_identification_type	S2_G2_identification_type	S3_G2_identification_type	S1_G1_mean_imputed	S2_G1_mean_imputed	S3_G1_mean_imputed	S1_G2_mean_imputed	S2_G2_mean_imputed	S3_G2_mean_imputed	S1_G1_mean_imputed_log	S2_G1_mean_imputed_log	S3_G1_mean_imputed_log	S1_G2_mean_imputed_log	S2_G2_mean_imputed_log	S3_G2_mean_imputed_log	mean_intensity_G2-G1	fc_G2-G1	log2_fc_G2-G1	pval_G2-G1	log10_pval_G2-G1	qval_G2-G1	log10_qval_G2-G1	significant_G2-G1
ALAM_YEAST	ALT1	6513	ALT1	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	4	632821.25	552340.38	641326.5	641343.88	425849.94	728223.5	0.872822112089314	1.0134402092218	1.0134676735334	0.672938748501255	1.15075702656951	632821.25	552727.730912983	650819.883144766	528245.04627918	360261.429842022	628654.655838512	632821.25	552727.730912983	650819.883144766	528245.04627918	360261.429842022	628654.655838512	By matching	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	632821.25	552727.730912983	650819.883144766	528245.04627918	360261.429842022	628654.655838512	5.80128105424877	5.74251125412469	5.81346081256253	5.72283543306235	5.55661776835785	5.79841213630166	558921.66600291	0.826174502113538	-0.275481559314483	0.280521752435882	0.552033456701616	0.274434481135284	0.561561322899745	FALSE
ALBU_HUMAN_UPS	ALBU_HUMAN_UPS	6457		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	404	12217282	12172213	11949958	139939952	142987376	143415456	0.996311045288142	0.9781191921411	11.4542622491647	11.7036977619081	11.7387366519002	12217282	12180749.2540732	12126850.0040851	115262012.66713	120964761.735363	123806488.164146	12217282	12180749.2540732	12126850.0040851	115262012.66713	120964761.735363	123806488.164146	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	12217282	12180749.2540732	12126850.0040851	115262012.66713	120964761.735363	123806488.164146	7.08697459840275	7.0856740031492	7.08374800585392	8.0616861988181	8.08265887434338	8.09274340478144	66093023.9707996	9.85720555864153	3.3011787117057	4.39900587144923e-08	7.35664545836042	3.96643696075672e-06	5.40159944363749	TRUE
ALDH2_YEAST	ALD2	6159	ALD2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	72	6087636.5	6164157	5896888.5	6543368	6833526.5	6315542	1.01256982081634	0.968666328878211	1.07486181213349	1.1225253840304	1.03743743569446	6087636.5	6168479.86308983	5984178.54944043	5389467.08586618	5781041.15208598	5452027.95905881	6087636.5	6168479.86308983	5984178.54944043	5389467.08586618	5781041.15208598	5452027.95905881	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6087636.5	6168479.86308983	5984178.54944043	5389467.08586618	5781041.15208598	5452027.95905881	6.78444871229779	6.79017815132463	6.77700454305826	6.73154582397898	6.7620060608922	6.73655807431484	5810471.85159021	0.91130852196869	-0.133988536182457	0.0163690401592818	1.78597678581401	0.0454744553751235	1.34223249356178	FALSE
ALDH4_YEAST	ALD4	6763	ALD4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	160	29496328	27875580	28581156	40201024	37121896	37083852	0.945052550269986	0.968973358310906	1.36291622469075	1.25852601042408	1.25723622275966	29496328	27895128.8719527	29004235.1408562	33111708.7814893	31404459.8231171	32013435.73261	29496328	27895128.8719527	29004235.1408562	33111708.7814893	31404459.8231171	32013435.73261	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	29496328	27895128.8719527	29004235.1408562	33111708.7814893	31404459.8231171	32013435.73261	7.46976795399181	7.44552837213637	7.46246141734765	7.519981593776	7.49699132766026	7.50533228581682	30487549.3916709	1.11729650041932	0.160012089063477	0.00804365052221692	2.09454680674385	0.0294028035981037	1.53161125703224	FALSE
ALDH5_YEAS7	ALD5	6024	ALD5	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	5	903323.56	775751.5	599133.12	883006.31	893525.12	799047.31	0.858774789401043	0.663254172181671	0.977508335994248	0.98915290109338	0.884563787974267	903323.56	776295.526949059	608001.925924718	727291.120468411	755906.264377927	689794.838626793	903323.56	776295.526949059	608001.925924718	727291.120468411	755906.264377927	689794.838626793	By matching	By matching	By matching	By MS/MS	By MS/MS	By MS/MS	903323.56	776295.526949059	608001.925924718	727291.120468411	755906.264377927	689794.838626793	5.9558433374156	5.89002708374562	5.78390495495884	5.86170828528199	5.87846794445973	5.83871994044557	743435.539391151	0.949891704633082	-0.0741650510170599	0.757966891838679	0.120349764032584	0.537431308630046	0.269677036880895	FALSE
ALDH6_YEAST	ALD6	6437	ALD6	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	229	37533916	36986504	36673364	46267656	47098488	47979268	0.985415537243702	0.977072682743788	1.23268928294079	1.25482478300426	1.27829102617483	37533916	37012442.2739543	37216229.9125413	38108510.6557019	39844478.1518046	41419138.7835242	37533916	37012442.2739543	37216229.9125413	38108510.6557019	39844478.1518046	41419138.7835242	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	37533916	37012442.2739543	37216229.9125413	38108510.6557019	39844478.1518046	41419138.7835242	7.57442387772162	7.56834774305531	7.57073237601911	7.58102197614951	7.60036814318848	7.61720106448859	38522452.6295877	1.06808664265932	0.0950286824794667	0.0554876366342714	1.25580377254667	0.0926506525282124	1.03315151764671	FALSE
ALF_YEAST	FBA1	6835	FBA1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1122	188437376	187427632	189042640	246473568	240488448	240658400	0.994641487684481	1.00321201670734	1.30798662787578	1.27622477612934	1.27712667788369	188437376	187559073.167444	191840987.194788	203008784.202875	203448924.137382	207753558.66248	188437376	187559073.167444	191840987.194788	203008784.202875	203448924.137382	207753558.66248	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	188437376	187559073.167444	191840987.194788	203008784.202875	203448924.137382	207753558.66248	8.27516704803566	8.27313807798418	8.28294140059707	8.30751483026937	8.30845539759342	8.31754847165827	197008117.227495	1.08166744154382	0.113257011011142	0.00146612392221325	2.83382931996852	0.00967284197460205	2.01444590724567	TRUE
AMPD_YEAST	AMD1	6699	AMD1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9	454040	519478.47	667859.5	575950.38	492763.06	616546.94	1.14412490088979	1.47092657034623	1.26850140956744	1.08528556955334	1.35791326755352	454040	519842.775176511	677745.643984962	474383.469812812	416868.732138203	532247.454763527	454040	519842.775176511	677745.643984962	474383.469812812	416868.732138203	532247.454763527	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	454040	519842.775176511	677745.643984962	474383.469812812	416868.732138203	532247.454763527	5.65709411500258	5.71587201248473	5.83106673495872	5.6761295473584	5.61999932144172	5.72611359329533	512521.345979336	0.861876460951943	-0.214447002771158	0.366651231202419	0.435746852319758	0.32895243131096	0.48286689935334	FALSE
AMPL_YEAST	LAP4	6015	LAP4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	54	6959385.5	6693774.5	6713394.5	8207536	8290307	7403083.5	0.961834130326593	0.964653344752924	1.17934780304957	1.19124123818116	1.06375534161745	6959385.5	6698468.77866903	6812771.06745895	6760164.66261132	7013451.39005848	6390871.63465099	6959385.5	6698468.77866903	6812771.06745895	6760164.66261132	7013451.39005848	6390871.63465099	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6959385.5	6698468.77866903	6812771.06745895	6760164.66261132	7013451.39005848	6390871.63465099	6.84257089395812	6.82597553748053	6.8333237953962	6.82995727452041	6.84593179125911	6.80556009451263	6772518.83890813	0.985045026537741	-0.0217384230310083	0.61991686245793	0.207666550173949	0.47302541973165	0.325115520250446	FALSE
AMPM1_YEAST	MAP1	6540	MAP1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	15	405042.88	479925.72	412212.56	468118.06	352578.5	556049.19	1.18487632716813	1.01770103945538	1.15572469759251	0.870472034960842	1.37281561399129	405042.88	480262.287219305	418314.431307617	385567.016354502	298275.102590258	480021.466169017	405042.88	480262.287219305	418314.431307617	385567.016354502	298275.102590258	480021.466169017	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	405042.88	480262.287219305	418314.431307617	385567.016354502	298275.102590258	480021.466169017	5.60750100237913	5.68147848483676	5.6215028474378	5.58609987474345	5.47461700375116	5.68126065910538	411247.19727345	0.892793869031221	-0.163600974920782	0.428900879873798	0.367643062821446	0.369483082821218	0.432405441452073	FALSE
ANT3_HUMAN_UPS	ANT3_HUMAN_UPS	6056		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	245	5288606.5	4767709	4713440.5	55857736	56122696	55049124	0.901505717999628	0.891244319273896	10.5619005687037	10.6120007226856	10.4090035815673	5288606.5	4771052.54774856	4783212.28799965	46007412.339181	47478796.6567498	47522344.5857371	5288606.5	4771052.54774856	4783212.28799965	46007412.339181	47478796.6567498	47522344.5857371	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5288606.5	4771052.54774856	4783212.28799965	46007412.339181	47478796.6567498	47522344.5857371	6.72334125443887	6.67861419984787	6.67971965610945	7.66282780730483	7.67649970329106	7.67689785906761	25975237.486236	9.50008595992185	3.24794056748484	3.71571261707148e-07	6.42995788285021	1.34013368389045e-05	4.87285187679932	TRUE
ANXA5_HUMAN_UPS	ANXA5_HUMAN_UPS	6732		By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	110	5527585.5	6536025	5943625.5	65601800	64785032	65600888	1.18243761222689	1.07526613563915	11.8680751297289	11.720312964856	11.8679101390652	5527585.5	6540608.65048565	6031607.38464144	54033143.4627512	54806977.9243861	56631382.6295646	5527585.5	6540608.65048565	6031607.38464144	54033143.4627512	54806977.9243861	56631382.6295646	By matching	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	5527585.5	6540608.65048565	6031607.38464144	54033143.4627512	54806977.9243861	56631382.6295646	6.74253546891534	6.81561816441722	6.78043306425543	7.73266023403587	7.73883585558529	7.7530571648591	30595217.5919715	9.14217228821896	3.1925370074146	1.62043135291278e-06	5.79036936246124	3.24686430342894e-05	4.48853586151366	TRUE
APA1_YEAST	APA1	6517	APA1	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	3	2353773.75	3544452.75	2332061	2659406	2012492.88	2882108.75	1.50585957974933	0.990775345336399	1.12984776043152	0.855006935139794	1.22446295018797	2353773.75	3546938.44008976	2366581.86977533	2190428.70658582	1702532.96852804	2488042.59175983	2353773.75	3546938.44008976	2366581.86977533	2190428.70658582	1702532.96852804	2488042.59175983	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	By matching	2353773.75	3546938.44008976	2366581.86977533	2190428.70658582	1702532.96852804	2488042.59175983	6.37176471515617	6.54985365101456	6.37412153309163	6.34052912245816	6.23109553051796	6.39585781058789	2441383.05445646	0.771837099378296	-0.373631704282698	0.224852642948909	0.648102003308931	0.238053385196399	0.623325638337074	FALSE
APD1_YEAST	APD1	6321	APD1	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	9	1386758.88	1250069.38	1179607.25	1410753.62	1332863.75	1418521.5	0.901432396091814	0.850621738942822	1.01730274840569	0.961135904173911	1.0229042124468	1386758.88	1250946.04144495	1197068.6578548	1161971.96936754	1127578.88461743	1224569.30514056	1386758.88	1250946.04144495	1197068.6578548	1161971.96936754	1127578.88461743	1224569.30514056	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	By MS/MS	1386758.88	1250946.04144495	1197068.6578548	1161971.96936754	1127578.88461743	1224569.30514056	6.14200095552989	6.09723857715297	6.07811906007422	6.06519565155187	6.05214693454615	6.08798336927974	1224815.62307088	0.916382698080242	-0.125977875037305	0.159381130953656	0.797563095786652	0.18826461101731	0.725231308683952	FALSE
APE2_YEAST	APE2	6627	APE2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	90	14688552	13328042	13762475	15048470	14927310	14707279	0.907376166146261	0.936952464749418	1.02450330025723	1.01625469957828	1.00127493846909	14688552	13337388.8256603	13966197.2042053	12394722.9863343	12628237.1773849	12696376.0687014	14688552	13337388.8256603	13966197.2042053	12394722.9863343	12628237.1773849	12696376.0687014	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	14688552	13337388.8256603	13966197.2042053	12394722.9863343	12628237.1773849	12696376.0687014	7.16697898507513	7.12507081236853	7.14507817003304	7.09323682502471	7.10134273000369	7.10367977780972	13285245.710381	0.898247576858172	-0.154814956515658	0.020825206802276	1.6814106771893	0.0522789818781586	1.28167287880005	FALSE
APE3_YEAST	APE3	6266	APE3	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	114	4369217	4387336	4086942.5	5648110.5	5090372	5255601	1.00414696729414	0.935394717177014	1.29270542067377	1.16505360113723	1.2028702167917	4369217	4390412.79587932	4147440.40713954	4652085.23150236	4306363.63397818	4537011.01087721	4369217	4390412.79587932	4147440.40713954	4652085.23150236	4306363.63397818	4537011.01087721	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	4369217	4390412.79587932	4147440.40713954	4652085.23150236	4306363.63397818	4537011.01087721	6.64040361476273	6.64250535544585	6.61778015454296	6.66764766289908	6.63411069932916	6.65676983325707	4400421.6798961	1.04558661757347	0.0643125813607993	0.20239653577793	0.693796925159336	0.222291092713574	0.65307793929312	FALSE
APT1_YEAST	APT1	6039	APT1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	35	3002270.5	3080832	3134583.75	3819392.75	3655391.5	3457311	1.02616736233461	1.04407106221774	1.27216809744492	1.21754235669304	1.15156545687672	3002270.5	3082992.55738664	3180984.14751687	3145855.69910188	3092395.80595543	2984598.35041261	3002270.5	3082992.55738664	3180984.14751687	3145855.69910188	3092395.80595543	2984598.35041261	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	3002270.5	3082992.55738664	3180984.14751687	3145855.69910188	3092395.80595543	2984598.35041261	6.47744981894155	6.48897247630296	6.50256150479957	6.49773879758762	6.49029507558946	6.47488589461578	3081516.17672891	0.995316620798696	-0.00677255958889012	0.848139306724255	0.0715328090961218	0.57638522607669	0.239287159564501	FALSE
ARA1_YEAST	ARA1	6362	ARA1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	40	8035274.5	8428435	8743705	10581335	9516489	9161062	1.0489293178472	1.08816506517606	1.31686042586348	1.18433900422444	1.14010566782753	8035274.5	8434345.77913274	8873135.70599734	8715352.20195834	8050779.42294854	7908484.52257482	8035274.5	8434345.77913274	8873135.70599734	8715352.20195834	8050779.42294854	7908484.52257482	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8035274.5	8434345.77913274	8873135.70599734	8715352.20195834	8050779.42294854	7908484.52257482	6.90500071766426	6.92605140162206	6.94807712368226	6.94028494236699	6.90583792790818	6.89809326901727	8336228.68876863	0.97363586509532	-0.0385457823799391	0.552460112655386	0.257699072355973	0.441449625710564	0.355118847067396	FALSE
ARB1_YEAST	ARB1	6539	ARB1	By matching	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	2	732639.44	663973.38	620470	1093392.62	744271.19	578345.69	0.906275780075394	0.846896803699239	1.49240207434096	1.0158764999056	0.78940015841899	732639.44	664439.018045402	629654.650002507	900576.513107468	629640.110081084	499269.401087216	732639.44	664439.018045402	629654.650002507	900576.513107468	629640.110081084	499269.401087216	By matching	By MS/MS	By matching	By matching	By MS/MS	By MS/MS	732639.44	664439.018045402	629654.650002507	900576.513107468	629640.110081084	499269.401087216	5.86489029422659	5.82245512772918	5.79910241497443	5.95452061644344	5.79909238617444	5.6983349501004	676036.522053946	1.00135830229295	0.00195828631055388	0.888449579189627	0.0513672140050649	0.594865374185134	0.225581309673082	FALSE
ARF1_YEAST	ARF1	6469	ARF1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	27	1557349.62	1606647.75	1429679.88	200134.94	5188184	5157277.5	1.03165514626061	0.918021144153873	0.128509961687344	3.33141892698442	3.31157335114	1557349.62	1607774.47637261	1450843.04552521	164841.817220398	4389110.83590501	4452131.12708694	1557349.62	1607774.47637261	1450843.04552521	164841.817220398	4389110.83590501	4452131.12708694	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1557349.62	1607774.47637261	1450843.04552521	164841.817220398	4389110.83590501	4452131.12708694	6.19238612123345	6.20622512990005	6.16162043232109	5.21706739355239	6.64237654799334	6.64856794697706	2270341.8203517	1.95107189963869	0.96426694419034	0.972599727691219	0.0120658563617315	0.634391052130158	0.197642951223086	FALSE
ARF2_YEAST	ARF2	6468	ARF2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	10	1352423.5	1442220.75	1515975.5	1483573.5	1368263.38	1683327.38	1.06639728605722	1.12093253333738	1.09697406174915	1.01171221884269	1.24467474870113	1352423.5	1443232.16532371	1538416.07630486	1221950.30872683	1157526.3382197	1453168.69716158	1352423.5	1443232.16532371	1538416.07630486	1221950.30872683	1157526.3382197	1453168.69716158	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1352423.5	1443232.16532371	1538416.07630486	1221950.30872683	1157526.3382197	1453168.69716158	6.1311127085531	6.15933619942939	6.18707380959106	6.08705354544457	6.06353088168856	6.1623160341147	1361119.51428945	0.88430593044774	-0.177382530717705	0.180723060338005	0.742986427745866	0.20368994925596	0.691030400014884	FALSE
ARGD_YEAST	ARG8	6475	ARG8	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	8	419969.38	318169.19	269811.47	368187.88	358399.69	539679.69	0.757600923191115	0.642455099940858	0.876701725254351	0.853394811783659	1.28504532878087	419969.38	318392.318944927	273805.416393237	303259.187115083	303199.725176285	465890.141941292	419969.38	318392.318944927	273805.416393237	303259.187115083	303199.725176285	465890.141941292	By MS/MS	By MS/MS	By matching	By matching	By matching	By MS/MS	419969.38	318392.318944927	273805.416393237	303259.187115083	303199.725176285	465890.141941292	5.62321762710788	5.50296258205536	5.43744203505593	5.48181396651453	5.48172880331069	5.66828352103892	347419.361595137	1.05945850046155	0.0833270777045108	0.796790347492674	0.0986559356988905	0.553783410703691	0.256660058246921	FALSE
ARGI_YEAST	CAR1	6838	CAR1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	46	6614562	6549420.5	5932489.5	7213411.5	7534712	7342921.5	0.990151804458103	0.89688319498706	1.09053501955232	1.13910973999488	1.11011454726708	6614562	6554013.54461895	6020306.54143802	5941350.670795	6374231.53932542	6338935.48949149	6614562	6554013.54461895	6020306.54143802	5941350.670795	6374231.53932542	6338935.48949149	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6614562	6554013.54461895	6020306.54143802	5941350.670795	6374231.53932542	6338935.48949149	6.82050109156495	6.81650733456653	6.77961860518899	6.77388518609101	6.80442783485548	6.80201633203693	6307233.29761148	0.972152396161039	-0.0407456041509707	0.498956882197135	0.301936982699129	0.410624649808397	0.38655498347385	FALSE
ARL1_YEAST	ARL1	6857	ARL1	By matching	By MS/MS	By MS/MS	By matching	By matching	By matching	4	679075.06	527625.75	779603.88	871968.62	688118.12	709204.19	0.776977069368444	1.14803786197066	1.28405337106623	1.01331673114309	1.04436789358749	679075.06	527995.768784388	791144.145892624	718199.889934076	582135.617563792	612235.825929375	679075.06	527995.768784388	791144.145892624	718199.889934076	582135.617563792	612235.825929375	By matching	By MS/MS	By MS/MS	By matching	By matching	By matching	679075.06	527995.768784388	791144.145892624	718199.889934076	582135.617563792	612235.825929375	5.83191778067544	5.72263044222897	5.89825561884839	5.85624533423335	5.76502417210431	5.78691873942041	651797.718017376	0.957139926216591	-0.0631982442595584	0.810650937646944	0.0911661106313935	0.560029421407135	0.251789156531076	FALSE
ARLY_YEAST	ARG4	6720	ARG4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	73	5204808	5048463	4981765	6030791	6141863	6564877.5	0.969961427971983	0.957146738169785	1.15869615171203	1.1800364201715	1.26131021547769	5204808	5052003.43778623	5055508.72317717	4967281.31387964	5195906.20647688	5667272.21160054	5204808	5052003.43778623	5055508.72317717	4967281.31387964	5195906.20647688	5667272.21160054	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5204808	5052003.43778623	5055508.72317717	4967281.31387964	5195906.20647688	5667272.21160054	6.71640471346644	6.70346363741201	6.70376486409165	6.69611875625172	6.71566130283648	6.7533740732656	5190463.31548674	1.0338380836834	0.0480102531977671	0.46937831080574	0.328476982302425	0.39369560642776	0.404839431831123	FALSE
